code,filename,causal_event,sentence_nb,causal_type, avg_strength ,agreement_score,text,batch_code 
POS,PattersonJamesCrossFireBS.txt,"Inside was a full-service , completely staffed modern clinic_that would have made a high-priced plastic surgeon in Miami or Palm Beach proud",2,IRAC,1,0,"Inside was a full-service , completely staffed modern clinic that would have made a high-priced plastic surgeon in Miami or Palm Beach proud .",ML
POS,PattersonJamesCrossFireBS.txt,The busboy must have been caught at the far end of the restaurant_and opted for the quick way out,1,IRAC,1,0,"From the hotel , he caught a cab across town to Dr. Cruz ’s office , discreetly tucked into one of the city ’s endless neoclassic arcades .",ML
POS,PhilbinJoannaTheDaughtersYA.txt,My brother got into NYU_so it seemed like the right time,1,IRAC,3,0,"And then my brother got into NYU , ” he said , gesturing behind him toward the park , “ so it seemed like the right time .",ML
POS,PriceNoraZoeLettingGoYA.txt,Partly to update you_I record these changes,1,IRAC,2,0,I record these changes partly to update you and partly as reminders to myself .,ML
POS,PriceNoraZoeLettingGoYA.txt,Partly as reminders to myself_I record these changes,1,IRAC,2,0,I record these changes partly to update you and partly as reminders to myself .,ML
POS,RobertsNoraSavortheMomentBS.txt,For the season_The perfect name for it,2,IRAC,2,0,"The perfect name for it — for the season , and for the way her friend had tripped into love .",ML
POS,RobertsNoraSavortheMomentBS.txt,For the way her friend had tripped into love_the perfect name for it,2,IRAC,2,0,"The perfect name for it — for the season , and for the way her friend had tripped into love .",ML
POS,SevenOClockStories.txt,"Jehosophat 's father does not believe in mixing families , he says_so only the White Wyandottes live on the Green farm",3,IRAC,3,0,"Rhode Island Reds , Plymouth Rocks , Cochins , and Leghorns are some of the chicken family names , but Jehosophat 's father does not believe in mixing families , he says , so only the White Wyandottes live on the Green farm .",ML
POS,StandifordNatalieCountdownMG.txt,Let him sail over her_landing with a thud on the runway,2,IRAC,2,0,"She ducked and let him sail over her , landing with a thud on the runway .",ML
POS,StandifordNatalieCountdownMG.txt,Heading for a jet waiting on the tarmac_a loaded luggage track zoomed out of the terminal,3,IRAC,3,0,"Just then a loaded luggage truck zoomed out of the terminal , heading for a jet waiting on the tarmac .",ML
POS,ThePearlBoxContaini.txt,the river water would be too cold for his weak frame_his mother persuaded him to be sponged only,1,IRAC,3,0,"A few hours before his death he revived up , and his first request was to be bathed in the river ; but his mother persuaded him to be sponged only , as the river water would be too cold for his weak frame .",ML
POS,ThePearlBoxContaini.txt,He desired to be dressed_his mother dressed him in his green coat and white collar,2,IRAC,3,0,"After his mother had sponged him with water , he desired to be dressed ; when his mother dressed him in his green coat and white collar , and seated him at the table with all his books and worldly treasures around him .",ML
POS,TheTaleofMrTod.txt,Because sometimes Tommy Brock moved in_the house were not always empty when Mr. Tod moved out ,3,IRAC,3,0,The houses were not always empty when Mr. Tod moved _ out _ ; because sometimes Tommy Brock moved _ in _ ; ( without asking leave ) .,ML
POS,TheYoungLordandOther.txt,"For to accumulate and keep them made the rule of his life_it seemed absolute pain for him to part even with articles which, he having quite outgrown them, were utterly useless to him, and which very likely the moths would soon have destroyed",1,IRAC,2,0,"It seemed absolute pain for him to part even with articles which , he having quite outgrown them , were utterly useless to him , and which very likely the moths would soon have destroyed : for to accumulate and keep made the rule of his life .",ML
POS,TheYoungLordandOther.txt,"from contrasting his character with that of an elder brother , who had died from a lingering illness about two years previously_who felt perhaps the more",2,IRAC,2,0,"You may imagine what a serious trouble this unhappy disposition of her son was to Mrs. Sidney , who felt perhaps the more from contrasting his character with that of an elder brother , who had died from a lingering illness about two years previously , and who had been equally distinguished for a generous nature , which had sometimes led him to the opposite extreme of improvidence .",ML
POS,WhiteheadColsonSagHarbor PW.txt,Memory has a palette and broad brush_I always remember those drives that way,2,IRAC,3,0,"Well , it was n't really dark , June sunrises are up and at 'em , but I always remember those drives that way — memory has a palette and broad brush .",ML
POS,AdigaAravindTheWhiteTigerPW.txt,"You Chinese are great lovers of freedom and individual liberty_The British tried to make you their servants, but you never let them do it",2_3,IREC,1,0,"This book was mostly about pirates and gold in Hong Kong , but it did have some useful background information too : it said that you Chinese are great lovers of freedom and individual liberty ._The British tried to make you their servants , but you never let them do it .",ML
POS,ChanDarcieTheMillRiverRecluseBS.txt,"The other two looked like fine specimens to me , ” he said_“ Of course they are , ” Patrick said .",2_3,IREC,2,0,"The other two looked like fine specimens to me , ” he said ._“ Of course they are , ” Patrick said .",ML
POS,ChariandyDavidSoucouyantPW.txt,Press your fingers against the walnut-shaped lump of bone at the side of my knee_her hand is held and guided to the skin of a dark young man,3_1,IREC,1,0,Press your fingers against the walnut-shaped lump of bone at the side of my knee ._She does n’t panic when her hand is held and guided to the skin of a dark young man .,ML
POS,ClarkCatherineUnforgettableSummerSoInnLoveandBetterLatteThanNeverYA.txt,"“ Peach ? ” several people repeated_I ’d only met Miss Crossley a minute ago , but I did n’t get the impression that she was very “ peachy ” at all .",2_3,IREC,2,0,"“ Peach ? ” several people repeated ._I ’d only met Miss Crossley a minute ago , but I did n’t get the impression that she was very “ peachy ” at all .",ML
POS,DixonHeatherEntwinedYA.txt,Their own rather poor household lived on porridge and potatoes_She filled her plate with every sort of sweet,3_1,IREC,2,0,"Their own rather poor household lived on porridge and potatoes ._“ I can fix that ! ” she said , and she swept to the dessert table .",ML
POS,FourWindsFarm.txt,Since that day nine winters and summers had passed_He was called a big boy now,2_3,IREC,2,0,Since that day nine winters and summers had passed ._He was called a big boy now .,ML
POS,LamVincentTheHeadmastersWagerPW.txt,Muy Fa lay cold and still on the kang_the silver seemed cold and dead to Chen Pie Sou,2_3,IREC,1,0,"Despite the congee that he spooned between his mother ’s cracked lips , and Dr. Yee ’s cupping , coin-rubbing , and moxibustion , one morning Muy Fa lay cold and still on the kang ._The years of his father ’s absence had put coins in the family money box , but now the silver seemed cold and dead to Chen Pie Sou .",ML
POS,LynnJWaitForYouBS.txt,It read AVERY MORGANSTEN_My eyes narrowed on the subject line of the one email that came in around eleven last night,2_1,IREC,3,0,It read AVERY MORGANSTEN and was from an email address I did n’t recognize ._My eyes narrowed on the subject line of the one email that came in at around eleven last night .,ML
POS,LynnJWaitForYouBS.txt,Was from an email address I didn’t recognize_My eyes narrowed on the subject line of the one email that came in at around eleven last night,2_1,IREC,3,0,It read AVERY MORGANSTEN and was from an email address I did n’t recognize ._My eyes narrowed on the subject line of the one email that came in at around eleven last night .,ML
POS,MotherWestWindsAnima.txt,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? “""""""_The Merry Little Breeze who had brought him the warning in a capful of smoke thought for a minute",1_2,IREC,2,0,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""_The Merry Little Breeze who had brought him the warning in a capful of smoke thought for a minute .",ML
POS,MotherWestWindsAnima.txt,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? “""""""_Then he called all the other Little Breezes to him .",1_3,IREC,2,0,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""_Then he called all the other Little Breezes to him .",ML
POS,PatrickDeniseAMatterofSoulsYA.txt,"“ Girl , I said come back here ! ”_Elsie had to turn around",1_2,IREC,2,0,"“ Girl , I said come back here ! ”_Elsie had to turn around .",ML
